,murderandn,robbery,aggravated,burglary,larcenythe,motorvehic,arson,otherassau,forgeryand,fraud,embezzleme,stolenprop,vandalism,weaponscar,prostituti,sexoffense,drugabusev,gambling,offensesag,drivingund,liquorlaws,drunkennes,disorderly,allotherof,population,year,state,decrim,medical,recreational,st
697,95,325,898,1245,7394,263,76,7220,374,954,437,480,673,705,149,187,8037,81,2684.0,7764.0,864,4197.0,4606.0,22602,1289404.0,2013,MISSISSIPPI,1,0,0,MS
698,238,1938,6826,5119,33284,1659,199,26760,1554,2601,299,2488,4637,3050,222,1509,35131,192,3156.0,23950.0,8090,586.0,11253.0,100474,5567717.0,2013,MISSOURI,0,0,0,MO
699,15,63,723,311,4251,209,14,3461,64,207,38,33,921,86,7,79,1958,0,288.0,4300.0,2876,0.0,3272.0,6363,970435.0,2013,MONTANA,0,0,0,MT
700,42,270,1444,753,8839,325,64,7233,385,1348,82,639,2103,956,164,502,10366,6,1248.0,9193.0,7177,0.0,2724.0,13749,1659743.0,2013,NEBRASKA,0,0,0,NE
701,117,1517,4364,2668,10380,744,138,13946,727,1416,393,1358,1586,1560,3550,1080,11207,10,925.0,8841.0,5968,175.0,1495.0,45192,2543547.0,2013,NEVADA,0,1,0,NV
702,8,241,570,470,4637,85,30,5476,282,899,47,736,1242,96,48,164,4270,18,175.0,3700.0,3410,3263.0,1191.0,13355,1174048.0,2013,NEWHAMPSHIRE,0,0,0,NH
703,232,3557,6793,5566,24643,666,218,22231,1255,2956,271,3073,3980,3969,1147,1180,50775,143,11168.0,23765.0,3753,0.0,13653.0,116439,8585551.0,2013,NEWJERSEY,0,1,0,NJ
704,71,226,2759,1182,8740,217,643,6807,176,366,165,676,891,402,265,119,4773,7,782.0,6352.0,2404,79.0,1762.0,25569,1349565.0,2013,NEWMEXICO,0,1,0,NM
705,254,3605,8689,7872,49635,1794,327,34392,2952,5444,90,4661,15131,3248,1158,2191,61633,117,342.0,29977.0,2893,0.0,9750.0,53135,10496474.0,2013,NEWYORK,0,0,0,NY
706,567,3876,12294,14163,46754,1137,317,48870,2114,13751,1291,3933,6579,6120,715,1394,35470,197,7462.0,41247.0,7877,0.0,10608.0,127599,8759566.0,2013,NORTHCAROLINA,0,0,0,NC
707,8,44,501,218,2556,157,16,2376,77,377,36,141,453,333,43,77,3345,2,133.0,7077.0,3985,338.0,1848.0,6375,714526.0,2013,NORTHDAKOTA,0,0,0,ND
708,134,2191,3896,4972,29585,705,227,30773,1141,2376,39,3072,3684,2781,1710,680,28612,16,1532.0,33808.0,7208,1722.0,13498.0,48940,8369913.0,2013,OHIO,0,0,0,OH
709,156,658,3887,2361,15517,517,225,8319,612,1666,436,2571,1241,2148,320,498,16946,11,666.0,13244.0,1590,16713.0,2419.0,31361,3707079.0,2013,OKLAHOMA,0,0,0,OK
710,29,288,1278,960,7816,567,103,4843,330,901,19,290,2080,847,49,338,10009,0,252.0,6699.0,3452,0.0,3282.0,9446,1451298.0,2013,OREGON,1,1,0,OR
711,460,5873,14628,9280,48997,2328,444,43137,2509,6765,441,2441,8089,4153,1995,2304,54452,100,1717.0,45744.0,15432,22919.0,44251.0,56227,11907015.0,2013,PENNSYLVANIA,0,0,0,PA
712,10,188,578,707,2707,132,44,3988,120,497,101,372,953,342,66,114,2240,1,102.0,2576.0,645,38.0,2767.0,11212,1051511.0,2013,RHODEISLAND,0,1,0,RI
713,295,1320,5645,4460,25399,726,142,19673,1508,4692,364,2251,3018,2033,473,453,28838,102,1480.0,18919.0,7855,9519.0,14052.0,26847,4599031.0,2013,SOUTHCAROLINA,0,0,0,SC
714,12,35,700,357,2763,161,20,3542,95,649,29,102,517,179,67,69,5382,7,329.0,6328.0,4242,85.0,2038.0,6863,777314.0,2013,SOUTHDAKOTA,0,0,0,SD
715,361,2189,14993,6715,37063,1927,198,32477,1940,7165,727,701,4399,3351,1507,799,46923,344,3146.0,26276.0,7191,17612.0,9598.0,142087,6413655.0,2013,TENNESSEE,0,0,0,TN
716,648,6642,20769,15671,108288,4167,491,99345,5302,9102,439,840,9678,10042,6597,3799,133711,402,5003.0,78352.0,17120,92767.0,20602.0,275472,25561086.0,2013,TEXAS,0,0,0,TX
717,33,371,1496,1103,16721,365,64,10317,729,977,26,1068,3161,1114,177,850,13377,3,1423.0,9038.0,6930,4076.0,4361.0,52454,2782447.0,2013,UTAH,0,0,0,UT
718,6,31,414,286,1614,60,29,1462,58,271,50,177,328,22,9,37,1250,0,252.0,2476.0,243,3.0,743.0,3538,577603.0,2013,VERMONT,0,1,0,VT
719,331,1754,4447,4074,32079,867,203,35706,1990,6151,1520,978,4255,3501,862,1031,39536,58,2628.0,25813.0,10353,28325.0,4536.0,108073,8250187.0,2013,VIRGINIA,0,0,0,VA
720,121,1868,5274,5231,29491,1232,175,25754,1005,931,78,3139,5645,1855,399,602,11346,0,448.0,29153.0,4586,30.0,3533.0,57333,5937459.0,2013,WASHINGTON,1,1,1,WA
721,29,171,1576,878,5816,174,32,5502,319,704,145,357,721,354,117,154,6651,5,83.0,5960.0,1758,2440.0,885.0,14289,1587813.0,2013,WESTVIRGINIA,0,0,0,WV
722,146,1687,5550,3816,31782,1064,209,17569,1006,3789,259,1503,7115,3708,495,2371,25582,93,2445.0,26562.0,20590,3.0,43614.0,98255,5621676.0,2013,WISCONSIN,0,0,0,WI
723,13,24,455,231,2684,107,30,2728,58,200,8,64,560,91,32,139,3527,0,203.0,3893.0,2703,2523.0,1026.0,9938,551885.0,2013,WYOMING,0,0,0,WY
724,1,20,11,15,679,0,1,218,8,19,7,22,5,15,0,0,220,0,0.0,162.0,7,119.0,21.0,256,84843.0,2014,ALABAMA,0,0,0,AL
725,19,208,1263,282,2824,204,141,3134,77,182,62,24,732,218,36,250,1159,0,187.0,2336.0,1171,125.0,731.0,10461,469145.0,2014,ALASKA,1,1,1,AK
726,181,1593,6822,3893,35580,1579,198,25530,1140,2076,156,1182,10747,2370,855,1629,29670,6,2466.0,26843.0,14323,0.0,14777.0,75863,6303555.0,2014,ARIZONA,0,1,0,AZ
727,86,582,3087,2176,12845,413,50,10590,724,1256,44,1138,1252,898,222,118,11168,8,277.0,6844.0,1918,5912.0,2462.0,54791,2631837.0,2014,ARKANSAS,0,0,0,AR
728,1427,14793,87395,48498,71440,13755,1053,78126,5222,6551,1047,17379,17175,24484,9153,9727,229083,285,316.0,155285.0,15673,89901.0,6308.0,299229,38716884.0,2014,CALIFORNIA,1,1,0,CA
729,128,939,4411,2671,27857,1565,225,16849,585,1928,88,319,5296,2164,347,525,13381,13,3225.0,27874.0,12641,271.0,9801.0,104264,5195484.0,2014,COLORADO,1,1,1,CO
730,94,1166,2553,2409,13857,581,285,18508,681,963,164,285,2011,1129,348,389,9927,14,1401.0,8918.0,357,2.0,11949.0,29593,3596160.0,2014,CONNECTICUT,1,1,0,CT
731,22,537,1489,1027,6780,128,28,6826,272,1884,204,435,774,394,64,137,6163,6,194.0,334.0,1120,473.0,1645.0,5212,933379.0,2014,DELAWARE,0,1,0,DE
732,685,7712,29013,20914,92468,6204,289,81138,2482,12236,954,2400,6464,4911,3356,2583,122190,416,0.0,42745.0,21682,0.0,0.0,402591,19829171.0,2014,FLORIDA,0,0,0,FL
733,419,2625,8165,6739,39374,1624,214,29725,3512,5485,399,3048,3913,3363,679,3229,42619,238,3849.0,23004.0,6706,2051.0,19913.0,93921,8760392.0,2014,GEORGIA,0,0,0,GA
734,6,63,241,215,723,130,4,640,12,11,0,0,72,89,20,20,1122,53,8.0,810.0,106,0.0,154.0,4824,162229.0,2014,HAWAII,0,1,0,HI
735,16,92,1187,986,5417,207,63,5017,125,371,60,231,1051,354,17,245,7409,0,911.0,7439.0,2478,372.0,1666.0,22881,1634011.0,2014,IDAHO,0,0,0,ID
736,329,2058,1919,1678,10688,2544,74,16555,216,267,0,74,2896,3343,931,534,29478,1356,313.0,3653.0,462,0.0,9651.0,18700,2873707.0,2014,ILLINOIS,0,1,0,IL
737,189,1185,5919,2488,19081,1271,97,13121,866,1355,130,683,1390,1559,497,828,16167,14,1240.0,14878.0,5940,5847.0,3900.0,44071,4830065.0,2014,INDIANA,0,0,0,IN
738,28,361,3612,1499,12882,394,110,8537,509,761,74,204,2289,742,68,193,9115,5,1208.0,9952.0,4352,10951.0,5443.0,26765,2814849.0,2014,IOWA,0,0,0,IA
739,37,205,1599,819,4943,395,57,9041,261,648,159,368,1808,450,104,194,7677,0,207.0,8438.0,3868,287.0,2146.0,24429,1961283.0,2014,KANSAS,0,0,0,KS
740,159,1260,2122,3507,18825,629,145,11316,1022,1135,483,1912,1097,1015,226,370,21644,9,4758.0,19953.0,234,15663.0,4537.0,66467,4361843.0,2014,KENTUCKY,0,0,0,KY
741,165,669,4163,3445,16290,721,70,15282,546,1154,98,1166,1968,1585,398,619,17693,34,1125.0,5598.0,1154,2626.0,5777.0,38180,2837980.0,2014,LOUISIANA,0,0,0,LA
742,10,164,523,905,6117,222,42,5224,232,643,58,148,1168,270,52,207,5802,4,154.0,5531.0,3124,16.0,1568.0,15544,1327844.0,2014,MAINE,1,1,0,ME
743,195,2692,5151,4624,18584,1112,246,19353,553,1048,227,170,2527,2739,882,874,37780,239,1808.0,17839.0,5985,81.0,5875.0,63731,4625308.0,2014,MARYLAND,0,0,0,MD
744,47,1464,8396,2788,14437,603,87,19689,518,1288,133,1188,2759,1293,674,436,10516,23,1130.0,7530.0,3047,6875.0,5594.0,34846,6054324.0,2014,MASSACHUSETTS,1,1,0,MA
745,278,1631,8710,3743,22631,1259,215,25648,468,4000,912,1439,2326,3606,359,604,33567,55,4505.0,28072.0,12057,415.0,6740.0,81967,9424958.0,2014,MICHIGAN,1,1,0,MI
746,87,1151,3783,2411,24079,1086,83,14770,878,2286,64,1723,3094,1797,617,1159,19148,28,634.0,20586.0,11833,1.0,10149.0,27784,5456434.0,2014,MINNESOTA,1,0,0,MN
747,124,406,1013,1457,8187,295,67,7002,478,1120,443,612,739,858,83,184,8958,72,3103.0,8174.0,1044,3898.0,4457.0,26316,1360508.0,2014,MISSISSIPPI,1,0,0,MS
748,248,1747,6737,4403,31453,1767,184,25178,1429,2244,330,2634,4229,2735,376,1395,33496,116,2832.0,22187.0,6896,427.0,9259.0,91988,5679748.0,2014,MISSOURI,0,0,0,MO
749,11,49,834,279,4387,226,35,3779,61,269,40,36,855,97,8,85,2205,0,269.0,4461.0,2123,0.0,3086.0,6100,987530.0,2014,MONTANA,0,0,0,MT
750,45,294,1753,734,9697,341,53,7066,331,1419,94,699,2368,1016,130,470,11965,6,1241.0,8372.0,6913,1.0,3188.0,15239,1692672.0,2014,NEBRASKA,0,0,0,NE
751,122,1809,5598,2736,9987,851,65,14366,626,1513,344,1241,1500,1492,3827,1002,12508,50,946.0,8072.0,4925,211.0,1589.0,44091,2824905.0,2014,NEVADA,0,1,0,NV
752,1,205,604,411,4390,83,34,5258,224,873,95,700,1158,108,64,143,6224,23,158.0,4528.0,3425,3259.0,1046.0,13036,1217941.0,2014,NEWHAMPSHIRE,0,1,0,NH
753,247,3327,6488,4998,24468,537,213,21541,1142,4891,321,2735,3792,3832,926,1129,52721,253,10102.0,23031.0,3797,0.0,14943.0,115757,8525652.0,2014,NEWJERSEY,0,1,0,NJ
754,73,230,3394,1375,8461,287,43,7992,198,553,166,764,906,408,155,105,5529,6,1346.0,7384.0,2708,56.0,2251.0,36866,1622929.0,2014,NEWMEXICO,0,1,0,NM
755,210,3415,7860,6530,43326,1627,281,29594,2473,4874,46,3800,13593,3218,834,1938,58782,82,522.0,26587.0,2141,0.0,7596.0,43729,10093827.0,2014,NEWYORK,0,0,0,NY
756,494,3330,12538,12674,46549,1099,275,48327,1845,12783,1277,3842,6624,6398,495,1216,34695,153,6760.0,39743.0,4849,0.0,8729.0,114457,8996381.0,2014,NORTHCAROLINA,0,0,0,NC
757,16,57,489,224,2703,190,15,2334,96,374,61,151,435,356,47,69,4004,0,106.0,6664.0,3500,372.0,1640.0,6608,711112.0,2014,NORTHDAKOTA,0,0,0,ND
758,212,2084,3909,4736,32230,751,196,31504,1115,2460,48,3245,3838,3204,1528,665,36331,35,1792.0,34626.0,8094,2599.0,15787.0,52128,8531005.0,2014,OHIO,0,0,0,OH
759,129,717,3591,2301,15985,576,161,8529,547,1602,475,2479,1153,1988,138,466,17721,40,733.0,12741.0,1602,16073.0,2062.0,29682,3802453.0,2014,OKLAHOMA,0,0,0,OK
760,43,535,1664,1241,12482,885,109,6823,323,1411,24,298,2382,1060,229,531,11165,0,249.0,6020.0,6077,0.0,5445.0,12175,2036792.0,2014,OREGON,1,1,0,OR
761,402,5590,14048,8023,50564,2323,473,43005,2258,7499,455,2457,7676,4739,2332,2230,57392,91,1779.0,47019.0,13959,23180.0,40711.0,60174,12433961.0,2014,PENNSYLVANIA,0,0,0,PA
762,14,123,584,644,2546,118,49,4053,103,510,120,313,934,353,85,94,1913,19,116.0,2721.0,704,5.0,2783.0,11462,1055173.0,2014,RHODEISLAND,0,1,0,RI
763,224,1211,4946,3489,21845,701,123,17356,1349,3835,391,1859,2679,1781,608,369,26720,102,1338.0,11226.0,6790,9112.0,11374.0,26850,4184786.0,2014,SOUTHCAROLINA,0,0,0,SC
764,9,59,747,309,3099,130,27,3631,75,627,35,90,452,145,51,49,5406,0,367.0,5990.0,3100,111.0,2285.0,8031,761716.0,2014,SOUTHDAKOTA,0,0,0,SD
765,309,2068,14393,5947,36210,2124,236,31152,1692,6666,763,744,4626,2971,1369,620,41493,189,3393.0,26657.0,6907,17348.0,8442.0,140631,6410225.0,2014,TENNESSEE,0,0,0,TN
766,710,5995,20518,14273,103547,4494,508,91686,4866,7817,501,1079,8989,9246,4891,3547,135683,593,5207.0,70482.0,12931,75764.0,12141.0,248494,26646809.0,2014,TEXAS,0,0,0,TX
767,43,440,1488,1098,17828,410,84,9833,723,1026,31,998,2979,1080,193,808,14630,0,1274.0,8063.0,5981,4219.0,3615.0,40335,2858405.0,2014,UTAH,0,0,0,UT
768,11,25,396,209,1220,30,14,1262,36,205,46,108,261,18,14,33,661,0,183.0,2189.0,103,1.0,684.0,3631,556859.0,2014,VERMONT,1,1,0,VT
769,278,1591,4583,3490,30626,803,204,34044,1857,5718,1609,853,3929,3197,970,833,36988,50,2282.0,23611.0,7628,26047.0,4136.0,102959,8219731.0,2014,VIRGINIA,0,0,0,VA
770,137,1851,5240,4982,29320,1248,207,26336,996,991,68,3423,5132,1739,528,661,11111,0,455.0,26952.0,3896,12.0,3260.0,54510,6490207.0,2014,WASHINGTON,1,1,1,WA
771,42,154,1588,705,6189,196,25,5068,296,571,150,284,649,314,76,126,5994,2,78.0,4723.0,1221,1315.0,634.0,12878,1379958.0,2014,WESTVIRGINIA,0,0,0,WV
772,171,1580,5059,3163,32264,1138,144,15969,985,3022,258,1508,7073,3955,662,2239,24854,100,2703.0,24330.0,17560,0.0,39032.0,88530,5557794.0,2014,WISCONSIN,0,0,0,WI
773,19,18,377,225,2418,84,43,2625,46,168,12,66,554,90,54,128,3459,1,306.0,3742.0,2008,2404.0,921.0,8785,523781.0,2014,WYOMING,0,0,0,WY
774,283,1088,3830,3008,15558,727,93,18207,1184,4119,240,1948,1489,1374,0,457,8967,0,852.0,7863.0,1739,7107.0,2187.0,57649,3663706.0,2015,ALABAMA,0,0,0,AL
775,47,294,1734,485,2540,361,67,4350,39,230,72,52,898,303,8,240,1212,0,181.0,3163.0,1100,80.0,795.0,13025,734820.0,2015,ALASKA,1,1,1,AK
776,134,1047,5750,2672,26717,1064,156,20492,706,1505,139,952,7934,1929,220,1080,24892,15,3317.0,22367.0,10079,12521.0,16750.0,62041,5108556.0,2015,ARIZONA,0,1,0,AZ
777,123,589,3682,1977,13357,364,73,11084,700,1145,54,1277,1350,886,271,134,12700,1,223.0,6919.0,1890,6710.0,2185.0,58085,2686917.0,2015,ARKANSAS,0,0,0,AR
778,1431,15841,87717,44146,65037,17303,1185,81413,4860,6499,972,16316,17143,25946,8099,9395,206194,255,240.0,141458.0,12186,78534.0,4674.0,299745,38908726.0,2015,CALIFORNIA,1,1,0,CA
779,165,1005,4612,2381,26358,2150,178,17321,559,2083,99,421,5309,2219,641,484,14430,1,3185.0,25562.0,11072,432.0,8875.0,95180,5105425.0,2015,COLORADO,1,1,1,CO
780,85,983,1869,1776,11594,574,72,15341,531,786,158,223,1473,924,224,394,7635,12,1186.0,8148.0,212,8.0,8159.0,22752,3301351.0,2015,CONNECTICUT,1,1,0,CT
781,42,496,1605,997,6195,104,32,6744,310,1705,214,386,860,332,100,117,5734,0,198.0,386.0,891,365.0,1235.0,5083,945934.0,2015,DELAWARE,1,1,0,DE
782,671,7191,28791,18919,88770,7290,285,80726,2345,11880,1024,1980,6566,4877,2706,2243,114988,157,0.0,31783.0,17431,0.0,0.0,340533,20222616.0,2015,FLORIDA,0,0,0,FL
783,306,1756,6264,4667,29109,1113,125,22124,2581,4246,285,2310,2789,2655,531,2199,34837,143,2885.0,19217.0,3067,1757.0,12086.0,72555,7765684.0,2015,GEORGIA,0,0,0,GA
784,24,367,725,512,3342,469,30,3935,112,272,34,128,467,190,125,195,2160,43,23.0,5250.0,590,0.0,821.0,17481,1164233.0,2015,HAWAII,0,1,0,HI
785,14,102,1219,927,4807,208,60,4667,105,352,47,275,909,320,18,222,6541,0,783.0,5844.0,1883,240.0,1497.0,20811,1515358.0,2015,IDAHO,0,0,0,ID
786,272,1728,1822,1321,8866,2986,64,15005,175,226,0,76,2343,3491,309,414,24101,914,287.0,3659.0,292,0.0,6763.0,15681,2876873.0,2015,ILLINOIS,0,1,0,IL
787,200,1192,5752,2245,17903,1394,83,12774,891,1569,143,566,1338,2069,431,886,16526,13,1257.0,14428.0,5484,4366.0,3619.0,54680,4703413.0,2015,INDIANA,0,0,0,IN
788,43,362,3971,1585,11998,449,105,6897,552,653,82,178,1931,705,116,167,8114,6,879.0,9028.0,3733,7639.0,4137.0,26050,2502758.0,2015,IOWA,0,0,0,IA
789,53,221,1577,721,5046,347,53,8547,224,582,159,367,1624,425,75,172,7756,0,261.0,7186.0,3225,207.0,1954.0,21266,1883819.0,2015,KANSAS,0,0,0,KS
790,159,1136,1951,3169,16949,681,74,11508,986,1135,467,2125,1059,872,275,375,22106,15,4375.0,17825.0,127,15061.0,4453.0,88148,4381885.0,2015,KENTUCKY,0,0,0,KY
791,151,645,3786,2919,15168,741,70,12438,390,854,20,1114,1569,1763,130,507,17686,35,886.0,5339.0,2723,2204.0,5350.0,34411,2467765.0,2015,LOUISIANA,0,0,0,LA
792,21,182,538,854,5361,236,29,4918,252,563,46,109,1005,228,81,184,5947,8,67.0,5756.0,2724,12.0,1317.0,14713,1327104.0,2015,MAINE,1,1,0,ME
793,257,2698,4953,4286,16408,1098,240,17681,486,817,193,110,2227,2716,615,692,26154,166,1364.0,17100.0,4985,21.0,4475.0,48711,4545345.0,2015,MARYLAND,1,1,0,MD
794,52,1200,8319,2296,12664,564,53,17854,489,1186,127,1058,2528,1300,508,432,9761,24,1175.0,8258.0,2137,5678.0,4349.0,33952,6194224.0,2015,MASSACHUSETTS,1,1,0,MA
795,242,1516,8456,3028,20815,1092,215,25217,519,3671,856,1453,2386,3289,607,532,34716,72,4047.0,26845.0,10767,426.0,6402.0,82538,9275519.0,2015,MICHIGAN,1,1,0,MI
796,119,1197,3806,2155,23406,1135,118,14022,973,2699,40,1688,3203,1867,558,1083,17342,29,805.0,20830.0,9671,99.0,10090.0,28886,5267955.0,2015,MINNESOTA,1,1,0,MN
797,103,324,759,1253,6850,309,41,5784,341,1021,387,637,651,875,35,162,9010,95,2493.0,6889.0,1182,3803.0,3777.0,24821,1201051.0,2015,MISSISSIPPI,1,0,0,MS
798,253,1893,6998,4179,28339,1899,142,22871,1270,2238,323,2840,4052,2936,400,1218,34052,73,2417.0,19449.0,5491,318.0,8042.0,68554,5365025.0,2015,MISSOURI,1,0,0,MO
799,7,44,806,212,3582,219,25,3412,84,223,53,23,792,75,6,79,1961,2,225.0,3674.0,1690,0.0,2585.0,5482,892390.0,2015,MONTANA,0,0,0,MT
800,9,124,931,395,5241,248,48,4875,179,829,28,281,1288,617,49,253,8589,0,810.0,5348.0,4058,0.0,1786.0,9624,1172029.0,2015,NEBRASKA,0,0,0,NE
801,131,1996,5870,2677,8936,805,57,13976,619,1639,338,1523,1472,1460,3308,797,11594,35,902.0,7612.0,3680,190.0,1250.0,42108,2890845.0,2015,NEVADA,0,1,0,NV
802,9,169,537,378,3863,96,18,4800,244,822,124,543,927,138,59,123,7371,6,123.0,4746.0,3139,3302.0,943.0,11762,1223429.0,2015,NEWHAMPSHIRE,0,1,0,NH
803,154,2650,5555,4069,21342,617,153,19819,1004,3498,283,2089,3530,3268,623,902,46376,338,8344.0,22201.0,3580,0.0,11395.0,101263,8116733.0,2015,NEWJERSEY,0,1,0,NJ
804,70,365,3442,1045,8758,365,328,8696,248,524,158,1051,1137,529,62,117,7188,1,1456.0,8542.0,2509,2541.0,2543.0,35386,1577658.0,2015,NEWMEXICO,0,1,0,NM
805,262,3574,8461,6223,43300,1770,276,30295,2655,4760,72,3558,14382,3436,847,1893,62035,77,582.0,28988.0,1634,0.0,6471.0,44155,10479132.0,2015,NEWYORK,0,1,0,NY
806,430,3002,9549,9144,36598,867,218,37505,1418,8564,1130,3344,5022,4981,420,968,21487,99,4613.0,35967.0,3309,0.0,6878.0,82793,6955485.0,2015,NORTHCAROLINA,0,0,0,NC
807,19,44,578,282,2908,211,19,2650,110,299,37,273,454,406,47,114,4475,3,287.0,6351.0,3077,867.0,1927.0,6995,744362.0,2015,NORTHDAKOTA,0,0,0,ND
808,136,1656,3208,3670,29967,654,153,27155,999,2157,21,3006,3289,2893,1132,595,32827,27,1674.0,34254.0,6207,1608.0,14714.0,53294,8279228.0,2015,OHIO,0,0,0,OH
809,179,700,3661,2065,15364,555,143,8323,587,1642,487,2348,1280,2139,8,427,17771,12,633.0,11101.0,1459,13759.0,2264.0,22691,3573369.0,2015,OKLAHOMA,0,0,0,OK
810,35,377,1781,1236,11448,875,150,6538,327,1227,30,415,2525,1181,56,428,11152,0,320.0,9019.0,5099,0.0,4849.0,17333,1919401.0,2015,OREGON,1,1,0,OR
811,466,5043,12383,6859,46249,2266,453,41594,2374,8003,424,2289,7209,4262,1752,2251,52281,64,1748.0,44615.0,11117,20659.0,37017.0,52234,11980252.0,2015,PENNSYLVANIA,0,0,0,PA
812,17,162,610,488,2112,117,29,3918,102,436,92,311,986,394,98,87,1757,5,75.0,2591.0,588,12.0,2417.0,9661,1056298.0,2015,RHODEISLAND,0,1,0,RI
813,248,1009,4509,3066,20228,721,105,16051,1182,3079,363,1754,2678,1752,561,298,25666,122,1189.0,16272.0,6216,7721.0,9044.0,26480,4085854.0,2015,SOUTHCAROLINA,0,0,0,SC
814,17,67,1054,283,3118,210,27,4222,70,725,34,111,516,210,50,64,7058,1,500.0,7305.0,3757,4833.0,2895.0,10316,790395.0,2015,SOUTHDAKOTA,0,0,0,SD
815,311,1906,13842,5286,34613,2213,129,29779,1833,6065,801,797,4843,2472,1272,654,38486,143,3829.0,23150.0,5577,15927.0,7184.0,132133,6339882.0,2015,TENNESSEE,0,0,0,TN
816,749,6956,21693,12895,98494,5528,454,95433,4844,6818,659,952,8480,10861,4987,3244,131851,669,4845.0,64971.0,9720,68148.0,9905.0,229365,26993502.0,2015,TEXAS,0,0,0,TX
817,29,439,1706,1153,17745,450,68,9857,722,1051,34,1081,2857,1137,190,740,14913,1,1414.0,8813.0,4431,3182.0,3459.0,38792,2832325.0,2015,UTAH,0,0,0,UT
818,7,35,390,189,1176,29,8,1202,37,184,60,96,275,17,4,25,610,0,145.0,2144.0,103,1.0,703.0,3703,583567.0,2015,VERMONT,1,1,0,VT
819,289,1392,4118,2833,28164,810,164,31504,1642,5079,1371,784,3746,3160,685,674,33558,23,1969.0,20477.0,5340,21338.0,3106.0,94345,7925463.0,2015,VIRGINIA,0,0,0,VA
820,155,1831,5348,4900,27244,1376,188,26193,833,930,56,3144,5223,1771,435,606,11026,4,359.0,24627.0,3236,41.0,3009.0,63717,6543817.0,2015,WASHINGTON,1,1,1,WA
821,35,144,1487,685,5563,197,35,4890,309,583,138,314,746,378,64,116,6187,1,91.0,4543.0,940,1043.0,654.0,11311,1071996.0,2015,WESTVIRGINIA,0,0,0,WV
822,180,1562,5090,2789,27432,1163,135,15481,967,2890,283,1581,6476,4022,402,2067,25302,53,2545.0,24588.0,14283,0.0,36191.0,86115,5502458.0,2015,WISCONSIN,0,0,0,WI
823,10,34,474,228,2157,95,61,2049,56,156,10,51,490,76,40,130,3695,1,354.0,3157.0,1925,2029.0,961.0,8523,523926.0,2015,WYOMING,0,0,0,WY
824,312,1177,4314,3004,14495,880,100,18151,1382,3774,190,2020,1583,1681,1,706,10193,0,982.0,8126.0,2496,7283.0,2129.0,69052,3800629.0,2016,ALABAMA,0,0,0,AL
825,41,282,1845,538,2401,505,51,4300,96,236,81,82,1024,311,13,281,1006,0,195.0,3063.0,775,112.0,738.0,11340,738566.0,2016,ALASKA,1,1,1,AK
826,242,1849,8710,3957,31907,1551,177,26150,1098,2005,352,1341,10031,2878,387,1388,30309,3,2520.0,23498.0,9745,14100.0,15874.0,71741,6391343.0,2016,ARIZONA,0,1,0,AZ
827,143,561,3867,2174,11084,488,45,11849,813,1114,64,1437,1460,1040,277,119,15736,8,354.0,6703.0,1769,6589.0,2425.0,60504,2786173.0,2016,ARKANSAS,0,0,0,AR
828,1437,15866,86965,40808,54720,18521,1305,80835,5000,6324,955,16500,17202,27707,7601,9222,219016,266,236.0,129752.0,8857,69869.0,3906.0,285231,39012007.0,2016,CALIFORNIA,1,1,1,CA
829,150,941,5186,2571,24495,2585,228,17079,679,2512,101,456,5354,2363,510,437,14790,3,2849.0,23364.0,9025,249.0,7486.0,100277,5008754.0,2016,COLORADO,1,1,1,CO
830,62,1016,2441,1935,11971,842,97,17935,553,893,161,366,2063,1185,212,348,9349,19,1450.0,8533.0,225,8.0,11640.0,26714,3526707.0,2016,CONNECTICUT,1,1,0,CT
831,29,526,1611,1053,5964,122,26,6630,290,1769,198,468,886,388,89,128,4289,1,195.0,355.0,884,345.0,1312.0,5558,950787.0,2016,DELAWARE,1,1,0,DE
832,642,6521,26897,18037,76139,8211,252,76450,2247,11954,1041,1774,6192,5152,2397,2728,114550,149,0.0,35042.0,14280,0.0,0.0,313994,20566240.0,2016,FLORIDA,0,0,0,FL
833,403,2018,8410,4506,26601,1328,138,22486,2379,3323,223,2819,3643,3141,455,2783,39593,76,2944.0,18939.0,4262,1442.0,14886.0,69708,8150300.0,2016,GEORGIA,0,0,0,GA
834,35,294,858,636,3365,389,36,4621,140,265,32,130,570,297,159,218,2574,76,17.0,5929.0,575,4.0,1074.0,19671,1428557.0,2016,HAWAII,0,1,0,HI
835,23,79,1078,808,3909,196,42,4270,111,252,40,243,761,306,11,209,8031,0,724.0,6195.0,1324,254.0,1458.0,16472,1324720.0,2016,IDAHO,0,0,0,ID
836,287,1631,1836,992,8060,3505,66,13371,128,183,0,87,2072,3234,187,302,12958,456,254.0,2929.0,165,0.0,3756.0,11165,2872516.0,2016,ILLINOIS,1,1,0,IL
837,160,1325,5645,2208,16014,1625,107,12547,1351,1670,204,547,1419,2386,309,776,18041,21,1042.0,13492.0,3665,4316.0,3517.0,50656,4305899.0,2016,INDIANA,0,0,0,IN
838,55,396,4271,1585,10839,525,84,7790,584,752,79,177,2283,844,104,186,9550,5,1242.0,9836.0,3943,6983.0,4104.0,29178,2810823.0,2016,IOWA,0,0,0,IA
839,50,205,1567,579,3907,363,50,7741,189,403,107,577,1458,541,56,138,7519,0,182.0,5923.0,2593,134.0,1558.0,17857,1732223.0,2016,KANSAS,0,0,0,KS
